prod_id,subcategory_id,sub_category_desc,category_id,category_desc,brand_desc,category_desc_eng
999390011,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390012,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390013,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390014,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390015,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390016,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390017,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390018,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390019,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390020,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390021,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390022,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390023,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390024,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390025,94213,NOVILHO FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999390047,94572,BOLO SECO,95967,BOLOS DE PASTELARIA,PRIVATE LABEL,PASTRY CAKES
999390048,94572,BOLO SECO,95967,BOLOS DE PASTELARIA,PRIVATE LABEL,PASTRY CAKES
999390049,94572,BOLO SECO,95967,BOLOS DE PASTELARIA,PRIVATE LABEL,PASTRY CAKES
999390050,94572,BOLO SECO,95967,BOLOS DE PASTELARIA,PRIVATE LABEL,PASTRY CAKES
999390052,94572,BOLO SECO,95967,BOLOS DE PASTELARIA,PRIVATE LABEL,PASTRY CAKES
999390054,94572,BOLO SECO,95967,BOLOS DE PASTELARIA,NO LABEL,PASTRY CAKES
999390063,93680,VINHO REGIAO P SETUB,95797,VINHOS FINOS,JP,FINE WINES
999390125,90619,LINHA,96027,CEREAIS DE PEQUENO ALMOCO,FITNESS,BREAKFAST CEREALS
999390153,93680,VINHO REGIAO P SETUB,95797,VINHOS FINOS,JP,FINE WINES
999390475,93527,DEO AMBIENTE-AC PONT,95758,AMBIENTADOR N/ELECT,BRISE,AIR FRESHENER N / ELECT
999390477,93527,DEO AMBIENTE-AC PONT,95758,AMBIENTADOR N/ELECT,BRISE,AIR FRESHENER N / ELECT
999390480,94734,BOLO SNACK EMBALADO,95988,MADALENAS/QUEQUES E SIMILARES EMBALADOS,DONUTS,CUPCAKES AND SIMILAR PACKS
999390569,94072,FILETE PEIXE CG EMB,95470,PEIXE CORTES ESPECIAIS,PESCANOVA,FISH SPECIAL CUTS
999390589,93786,CHOURIÇO CORR INT_L,95811,ENCHIDOS_LS,STEC,SAUSAGES
999390617,93794,LINGUICA INTEIRA_LS,95811,ENCHIDOS_LS,STEC,SAUSAGES
999390666,93726,AGUA LISA,95809,AGUAS MINERAIS,FASTIO,MINERAL WATERS
999390671,93794,LINGUICA INTEIRA_LS,95811,ENCHIDOS_LS,STEC,SAUSAGES
999390695,91852,PR CARNE PICADA CONG,95870,PREPARADO CARNE E PEIXE CONGELADO,CARNALENTEJANA,PREPARED MEAT AND FROZEN FISH
999390705,93890,MARGARINA MESA REGUL,95834,MARGARINA MESA,PLANTA,MARGARINE TABLE
999390716,93881,OVO REGULAR L,95831,OVOS REGULARES,NO LABEL,REGULAR EGGS
999390717,93881,OVO REGULAR L,95831,OVOS REGULARES,NO LABEL,REGULAR EGGS
999390718,93881,OVO REGULAR L,95831,OVOS REGULARES,NO LABEL,REGULAR EGGS
999390890,90330,CROSS MENAGE,95700,LOUCA VIDRO,CELAR,CRAZY GLASS
999391014,94726,BROAS EMBALADAS,95986,OUTROS BOLOS EMBALADOS,MELBOM,OTHER PACKAGED CAKES
999391021,93416,MASCARAS P/ CABELO,95730,AMACIADORES P/ CABELO,GLISS,HAIR CONDITIONERS
999391022,93419,AMACIAD CABELO NORMA,95730,AMACIADORES P/ CABELO,GLISS,HAIR CONDITIONERS
999391023,93425,CHAMPO COMUM,95731,CHAMPO,GLISS,SHAMPOO
999391024,93416,MASCARAS P/ CABELO,95730,AMACIADORES P/ CABELO,GLISS,HAIR CONDITIONERS
999391026,93419,AMACIAD CABELO NORMA,95730,AMACIADORES P/ CABELO,GLISS,HAIR CONDITIONERS
999391027,93425,CHAMPO COMUM,95731,CHAMPO,GLISS,SHAMPOO
999391035,93418,TRATAMENTOS CABELO,95730,AMACIADORES P/ CABELO,GLISS,HAIR CONDITIONERS
999391038,93416,MASCARAS P/ CABELO,95730,AMACIADORES P/ CABELO,GLISS,HAIR CONDITIONERS
999391039,93419,AMACIAD CABELO NORMA,95730,AMACIADORES P/ CABELO,GLISS,HAIR CONDITIONERS
999391040,93425,CHAMPO COMUM,95731,CHAMPO,GLISS,SHAMPOO
999391667,93491,DESOD ROLL-ON DERMO,95747,DESODORIZANTES PESSOAIS,SANEX,PERSONAL DEODORISERS
999391671,93492,DESOD ROLL-ON SENHOR,95747,DESODORIZANTES PESSOAIS,SANEX,PERSONAL DEODORISERS
999391726,93491,DESOD ROLL-ON DERMO,95747,DESODORIZANTES PESSOAIS,SANEX,PERSONAL DEODORISERS
999391847,94211,NOVILHO ANGUS FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999391848,94211,NOVILHO ANGUS FR,95894,CARNE BOVINO FRESCO,NO LABEL,FRESH BEEF
999391909,93679,VINHO REGIAO ALENTEJ,95797,VINHOS FINOS,VALE RICO HOMEM,FINE WINES
999392052,91786,ANTI-TUSSICOS EXPECT,95436,TOSSE E CONSTIPACOES,BISOLVON,COUGH AND CONGESTION
999392509,94975,PAPAS LACTEAS,96029,ALIMENTOS INFANTIS,CERELAC,FOOD CHILDREN
999393092,93458,PASTA DENTIFR INFANT,95742,PASTAS DENTIFRICAS,AQUAFRESH,TOOTHPASTE
999393198,90499,PROD FIXADOR PROTESE,95739,PRODUTOS P/ PROTESE,POLIDENT,PROTHESIS PRODUCTS
999393361,93455,ESCOVA DENTES INFANT,95741,ESCOVAS E FIOS DENTIFRICOS,AQUAFRESH,TOOTHBRUSHES AND WAXES
999393554,93725,AGUA GASEIFICADA,95809,AGUAS MINERAIS,PEDRAS SALGADAS,MINERAL WATERS
999393631,90498,ELIXIR P/CRIANÇAS,95740,ELIXIRES ORAIS,AQUAFRESH,ORAL ELIXIRS
999393834,91772,ANTI-PARASITARIOS,95433,TRATAMENTO DERMATOLOGICO,QUITOSO,DERMATOLOGICAL TREATMENT
999393885,90617,CRIANÇA NÃO CHOCOL,96027,CEREAIS DE PEQUENO ALMOCO,ESTRELITAS,BREAKFAST CEREALS
999394141,94758,BOLACHA CREAM CRACKE,95991,BOLACHAS FINAS,GRAN PAVESI,FINE WAFERS
999394172,94758,BOLACHA CREAM CRACKE,95991,BOLACHAS FINAS,GRAN PAVESI,FINE WAFERS
999394248,92901,POSTAIS,95646,CORRESPONDENCIA,NO LABEL,MAILING
999394502,94055,PIZZAS CONGELADAS,95873,PIZZAS CONGELADAS,PRIVATE LABEL,FROZEN PIZZAS
999394595,94964,CAFE TORR GRAO C/CAF,96026,CAFES E MISTURAS TORRADOS,DELTA,COFFEES AND ROASTED MIXTURES
999394615,93726,AGUA LISA,95809,AGUAS MINERAIS,PRIVATE LABEL,MINERAL WATERS
999394620,94717,APERITIVOS FRITOS,95984,APERITIVOS EMBALADOS,CHEETOS,PACKED APPETIZERS
999394803,93924,QJO T FLAMENGO BARRA,95844,QUEIJO TIPO FLAMENGO_BALCÃO,NOVA AÇORES,CHEESE TYPE FLAMENGO
999394941,90410,TORRADERIA CROSS,95570,PREPARACAO COMIDA,PRIVATE LABEL,FOOD PREPARATION
999395011,92495,VARINHA MAGICA,95570,PREPARACAO COMIDA,PRIVATE LABEL,FOOD PREPARATION
999395078,94849,BISCOITOS DIETETICOS,96006,PROD. ALIMENTACAO ESPECIAL,GULLON,PROD. SPECIAL FEEDING
999395079,94849,BISCOITOS DIETETICOS,96006,PROD. ALIMENTACAO ESPECIAL,GULLON,PROD. SPECIAL FEEDING
999395081,94849,BISCOITOS DIETETICOS,96006,PROD. ALIMENTACAO ESPECIAL,GULLON,PROD. SPECIAL FEEDING
999395484,94840,OUT PROD DIETETICOS,96006,PROD. ALIMENTACAO ESPECIAL,FORMA+,PROD. SPECIAL FEEDING
999395494,94846,CHAS DIETETICOS,96006,PROD. ALIMENTACAO ESPECIAL,CEM PORCENTO,PROD. SPECIAL FEEDING
999395498,94849,BISCOITOS DIETETICOS,96006,PROD. ALIMENTACAO ESPECIAL,CEM PORCENTO,PROD. SPECIAL FEEDING
999395500,94839,OUT PROD NATURAIS,96006,PROD. ALIMENTACAO ESPECIAL,CEM PORCENTO,PROD. SPECIAL FEEDING
999395570,93725,AGUA GASEIFICADA,95809,AGUAS MINERAIS,PEDRAS SALGADAS,MINERAL WATERS
999395806,93911,QUEIJO ITALIANO_LS,95820,QUEIJO ESTRANGEIRO_LS,GALBANI,FOREIGN CHEESE
999396299,94843,MASSA ALIM DIETETICA,96006,PROD. ALIMENTACAO ESPECIAL,NACIONAL,PROD. SPECIAL FEEDING
999396632,93458,PASTA DENTIFR INFANT,95742,PASTAS DENTIFRICAS,AQUAFRESH,TOOTHPASTE
999396777,93782,CHOURICO PRETO_LS,95811,ENCHIDOS_LS,PRIVATE LABEL,SAUSAGES
999396904,94639,MOLUSCO CG ATEND,95974,PEIXE CONGELADO ATENDIMENTO,NO LABEL,FROZEN FISH SERVICE
999397015,93455,ESCOVA DENTES INFANT,95741,ESCOVAS E FIOS DENTIFRICOS,AQUAFRESH,TOOTHBRUSHES AND WAXES
999397567,90534,LEIT UHT S/LACT AROM,95052,LEITE UHT S/LACTOSE,MIMOSA,LACTOSE UHT MILK
999397800,94778,CHOC SAZ NATAL CART,95995,CHOCOLATES SAZONAIS NATAL,MILKA,SEASONAL CHRISTMAS CHOCOLATES
999397939,93396,ESPUMA BARBEAR,95725,PRODUTOS APLICACAO P/ BARBEAR,NIVEA,PRODUCTS FOR SHAVING
999397940,94778,CHOC SAZ NATAL CART,95995,CHOCOLATES SAZONAIS NATAL,GUYLIAN,SEASONAL CHRISTMAS CHOCOLATES
999398128,93396,ESPUMA BARBEAR,95725,PRODUTOS APLICACAO P/ BARBEAR,NIVEA,PRODUCTS FOR SHAVING
999398238,94778,CHOC SAZ NATAL CART,95995,CHOCOLATES SAZONAIS NATAL,FRUTOP,SEASONAL CHRISTMAS CHOCOLATES
999398441,94778,CHOC SAZ NATAL CART,95995,CHOCOLATES SAZONAIS NATAL,MERCI,SEASONAL CHRISTMAS CHOCOLATES
999398484,94778,CHOC SAZ NATAL CART,95995,CHOCOLATES SAZONAIS NATAL,NESTLE,SEASONAL CHRISTMAS CHOCOLATES
999398491,93901,REQUEIJAO_LS,95818,REQUEIJAO_LS,SANTIAGO,COTTAGE CHEESE
999398755,93914,QJO REGIO MISTURA-LS,95821,QUEIJO REGIONAL_LS,SERRAS PENELA,REGIONAL CHEESE
999398897,94009,GELADOS TAKE HOME,95863,GELADOS,PRIVATE LABEL,ICE CREAM
999398947,93722,REFRESC CONC LIQUIDO,95808,BEBIDAS CONCENTRADAS,SUNQUICK,CONCENTRATED DRINKS
999398949,93722,REFRESC CONC LIQUIDO,95808,BEBIDAS CONCENTRADAS,SUNQUICK,CONCENTRATED DRINKS
999399011,91788,ANALGESICOS ANTI-PIR,95437,DORES E FEBRE,BRUFEN,PAINS AND FEVER
999399202,94009,GELADOS TAKE HOME,95863,GELADOS,PRIVATE LABEL,ICE CREAM
999399679,91769,VITAMINAS SUPLEMENTO,95432,"VITAMINAS, SAIS MINERAIS E SUPLEMENTOS",CECRISINA,"VITAMINS, MINERALS AND SUPPLEMENTS"
999399982,93467,SABONETE C/ CREME,95743,SABONETES,DOVE,SOAPS
999399983,93483,DESOD SPRAY SENHORA,95747,DESODORIZANTES PESSOAIS,DOVE,PERSONAL DEODORISERS
999399984,93492,DESOD ROLL-ON SENHOR,95747,DESODORIZANTES PESSOAIS,DOVE,PERSONAL DEODORISERS
999400048,92674,ACENDALHAS,95603,ARTIGOS DE QUEIMA,PRIVATE LABEL,ARTICLES OF BURNING
999400088,93453,ELIXIR P/ADULTO,95740,ELIXIRES ORAIS,LISTERINE,ORAL ELIXIRS
999400091,93453,ELIXIR P/ADULTO,95740,ELIXIRES ORAIS,LISTERINE,ORAL ELIXIRS
999400092,93453,ELIXIR P/ADULTO,95740,ELIXIRES ORAIS,LISTERINE,ORAL ELIXIRS
999400104,93331,PELE ADULTA,95710,TRATAMENTO ROSTO,GARNIER,FACE TREATMENT
999400176,93332,PELE JOVEM,95710,TRATAMENTO ROSTO,GARNIER,FACE TREATMENT
999400198,94768,DROPS/REBUC EMB LINE,95088,DROPS/REBUCADOS EMB,PRIVATE LABEL,DROPS/CANDY
999400545,93786,CHOURIÇO CORR INT_L,95811,ENCHIDOS_LS,STEC,SAUSAGES
999400890,94009,GELADOS TAKE HOME,95863,GELADOS,CARTE D'OR,ICE CREAM
999400920,93890,MARGARINA MESA REGUL,95834,MARGARINA MESA,BECEL,MARGARINE TABLE
999401345,94839,OUT PROD NATURAIS,96006,PROD. ALIMENTACAO ESPECIAL,SALUTEM,PROD. SPECIAL FEEDING
999401464,94891,ATUM CONS DIVERSOS,96013,ATUM EM CONSERVA,RAMIREZ,CANNED TUNA
999401500,93726,AGUA LISA,95809,AGUAS MINERAIS,PRIVATE LABEL,MINERAL WATERS
999401534,93071,NAPE/FORM/TAB CARTAO,95675,ARTIGOS DE PAPEL E CARTAO,PRIVATE LABEL,PAPER AND CARDBOARD ARTICLES
999401570,93679,VINHO REGIAO ALENTEJ,95797,VINHOS FINOS,HERDADE DA FIGUEIRIN,FINE WINES
999401572,93726,AGUA LISA,95809,AGUAS MINERAIS,PRIVATE LABEL,MINERAL WATERS
999401854,93322,CREME CORPO,95708,CREMES CORPORAIS,NIVEA,BODY CREAMS
999401862,90591,COGUMELO INT CONSERV,96017,VEGETAIS CONSERV./ENLATADOS,PRIVATE LABEL,CANNED VEGETABLES
999401863,90592,COGUMELO LAMIN CONSE,96017,VEGETAIS CONSERV./ENLATADOS,PRIVATE LABEL,CANNED VEGETABLES
999401870,91711,SANDES,95402,PRONTO A COMER,PRIVATE LABEL,READY TO EAT
999401871,91711,SANDES,95402,PRONTO A COMER,PRIVATE LABEL,READY TO EAT
999401872,91711,SANDES,95402,PRONTO A COMER,PRIVATE LABEL,READY TO EAT
999402277,93054,OUT CARROS BRINQUEDO,95671,CARROS/MOTAS/CAMIOES,NO LABEL,CARS / MOTORBIKES / TRUCKS
999402454,94752,BOLACHA RECHEADA,95991,BOLACHAS FINAS,OREO,FINE WAFERS
999402474,93555,BLOC SANIT LIQ REC,95765,BLOCO SANIT LIQUIDO,SONASOL,TILE CLEANING LIQUID
999403029,90561,PAPEL HIG COMPACTO,95721,PAPEL HIGIENICO,RENOVA,TOILET PAPER
999403057,93664,VIN ESP CAVAS,95795,VINHOS ESPUMANTES,FREIXENET,SPARKLING WINES
999403284,93680,VINHO REGIAO P SETUB,95797,VINHOS FINOS,PERIQUITA,FINE WINES
999403698,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999403699,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999403701,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999403703,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999403704,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999403823,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999403824,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999403846,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999403848,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999403849,93705,SUMO FRUTA NECTAR,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999403855,93706,SUMO FRUTA 100%,95803,SUMOS DE FRUTA,PRIVATE LABEL,FRUIT JUICES
999404251,94763,OUT CONFEIT EMB LINE,95085,OUT CONFEITARIA EMB,PEZ,OUT EMB CONFECTIONERY
999404572,93392,LAMINAS DESCARTAVEIS,95724,LAMINAS E MAQUINAS BARBEAR,GILLETTE,RAZORS AND SHAVING MACHINES
999405305,94890,ATUM POSTA CONSERVA,96013,ATUM EM CONSERVA,TENÓRIO,CANNED TUNA
999405315,93431,TOALHITA BEBE RECARG,95732,OUT. ARTIGOS DE HIGIENE DO BEBE,CORINE FARME,OUT. BABY HYGIENE ITEMS
999405660,94055,PIZZAS CONGELADAS,95873,PIZZAS CONGELADAS,PRIVATE LABEL,FROZEN PIZZAS
999405661,94055,PIZZAS CONGELADAS,95873,PIZZAS CONGELADAS,PRIVATE LABEL,FROZEN PIZZAS
999405662,94055,PIZZAS CONGELADAS,95873,PIZZAS CONGELADAS,PRIVATE LABEL,FROZEN PIZZAS
999405663,94055,PIZZAS CONGELADAS,95873,PIZZAS CONGELADAS,PRIVATE LABEL,FROZEN PIZZAS
999405665,94055,PIZZAS CONGELADAS,95873,PIZZAS CONGELADAS,PRIVATE LABEL,FROZEN PIZZAS
999405704,91844,GELADOS/SOBR.CORTE,95864,SOBREMESAS CONGELADAS,OLÁ,FROZEN DESSERTS
999405705,94055,PIZZAS CONGELADAS,95873,PIZZAS CONGELADAS,PRIVATE LABEL,FROZEN PIZZAS
999405944,93469,SABONETE LIQUIDO DOS,95743,SABONETES,DOVE,SOAPS
999406635,93715,REFRIG FRUTA S/GAS,95806,REFRIGERANTES FRUTA,B COMPAL,FRUIT SOFT DRINKS
999406773,93959,MANTEIGA S/SAL FAMIL,95852,MANTEIGA,MIMOSA,BUTTER
999407057,93615,DET MANUAL LAS,95787,DETERGENTES MANUAIS ROUPA,PRIVATE LABEL,LAUNDRY DETERGENTS
999407112,92627,ABSORV/DESOD P/GATO,95593,ACESSORIOS P/ANIMAIS,PRIVATE LABEL,ACCESSORIES FOR ANIMALS
999408453,93332,PELE JOVEM,95710,TRATAMENTO ROSTO,CLEAN&CLEAR,FACE TREATMENT
999408485,94592,PAO REGIONAL,95968,PAO DE PADARIA,NO LABEL,BAKERY BREAD
999408562,91540,HIGIENE PROTESES DEN,95423,HIGIENE ORAL,COREGA,ORAL HYGIENE
999408617,93967,PUDIM REFRIGERADO,95853,SOBREMESAS REFRIGERADAS,PRIVATE LABEL,REFRIGERATED DESSERTS
999408620,93967,PUDIM REFRIGERADO,95853,SOBREMESAS REFRIGERADAS,PRIVATE LABEL,REFRIGERATED DESSERTS
999408976,90500,PASTA SENSIB DENTARI,95742,PASTAS DENTIFRICAS,SENSODYNE,TOOTHPASTE
999409443,93695,CERVEJA NAC C/ALCOOL,95800,CERVEJA C/ ALCOOL,SUPER BOCK,BEER WITH ALCOHOL
999409708,94008,GELADOS MULTI-PACK,95863,GELADOS,OLÁ,ICE CREAM
999409725,90592,COGUMELO LAMIN CONSE,96017,VEGETAIS CONSERV./ENLATADOS,COMPAL,CANNED VEGETABLES
999409919,93527,DEO AMBIENTE-AC PONT,95758,AMBIENTADOR N/ELECT,AIRWICK,AIR FRESHENER N / ELECT
999409955,90789,LAM BARBEAR CHECK OU,95724,LAMINAS E MAQUINAS BARBEAR,GILLETTE,RAZORS AND SHAVING MACHINES
999409989,93911,QUEIJO ITALIANO_LS,95820,QUEIJO ESTRANGEIRO_LS,GALBANI,FOREIGN CHEESE
999410006,93714,REFR LIMA-LIMAO TRAD,95805,BEBIDA LIMA-LIMAO,SEVEN UP,LEMON-LIME DRINK
999410009,93726,AGUA LISA,95809,AGUAS MINERAIS,VITALIS,MINERAL WATERS
999410057,93679,VINHO REGIAO ALENTEJ,95797,VINHOS FINOS,RODA DOS COELHOS,FINE WINES
999410636,94898,POLPA DE TOMATE,96015,PRODUTOS DE TOMATE CONSEVADOS,GULOSO,TOMATO PRODUCTS
999410643,94898,POLPA DE TOMATE,96015,PRODUTOS DE TOMATE CONSEVADOS,GULOSO,TOMATO PRODUCTS
999411011,93716,REFRIG FRUTA C/GAS,95806,REFRIGERANTES FRUTA,BRISA,FRUIT SOFT DRINKS
999411220,93686,VINHO REGIAO VERDE,95797,VINHOS FINOS,URBE AUGUSTA,FINE WINES
999411565,93679,VINHO REGIAO ALENTEJ,95797,VINHOS FINOS,VALE RICO HOMEM,FINE WINES
999412154,93903,QUEIJO FRESCO_LS,95819,QUEIJO FRESCO_LS,PRIVATE LABEL,FRESH CHEESE
999412624,94356,COUVE CORACAO DE BOI,95928,COUVE,FRUTAS&VEGETAIS,CABBAGE
999412625,94357,COUVE LOMBARDO,95928,COUVE,FRUTAS&VEGETAIS,CABBAGE
999412776,93716,REFRIG FRUTA C/GAS,95806,REFRIGERANTES FRUTA,SUMOL,FRUIT SOFT DRINKS
999412845,94778,CHOC SAZ NATAL CART,95995,CHOCOLATES SAZONAIS NATAL,MON CHERI,SEASONAL CHRISTMAS CHOCOLATES
999417771,93961,MANTEIGA C/SAL FAMIL,95852,MANTEIGA,MIMOSA,BUTTER
999417772,94641,PEIXE CORTE CG ATEND,95974,PEIXE CONGELADO ATENDIMENTO,NO LABEL,FROZEN FISH SERVICE
999417950,94592,PAO REGIONAL,95968,PAO DE PADARIA,NO LABEL,BAKERY BREAD
999417952,94592,PAO REGIONAL,95968,PAO DE PADARIA,NO LABEL,BAKERY BREAD
999418199,93349,OUT ROLOS COZINHA,95716,ROLOS DE COZINHA,RENOVA,KITCHEN ROLLS
999418234,93903,QUEIJO FRESCO_LS,95819,QUEIJO FRESCO_LS,PRIVATE LABEL,FRESH CHEESE
999418235,93903,QUEIJO FRESCO_LS,95819,QUEIJO FRESCO_LS,PRIVATE LABEL,FRESH CHEESE
999418289,93429,OLEO PARA BEBE,95732,OUT. ARTIGOS DE HIGIENE DO BEBE,JBABY,OUT. BABY HYGIENE ITEMS
999418324,94572,BOLO SECO,95967,BOLOS DE PASTELARIA,NO LABEL,PASTRY CAKES
999418413,90605,MOLHO FONDUE,96010,MOLHOS,HEINZ,SAUCES
999418494,94824,GELATINAS EM FOLHAS,96002,GELATINAS,JERONIMOS,JELLIES
999418505,91844,GELADOS/SOBR.CORTE,95864,SOBREMESAS CONGELADAS,OLÁ,FROZEN DESSERTS
999418586,90605,MOLHO FONDUE,96010,MOLHOS,HEINZ,SAUCES
999418820,94765,PAST ELASTICAS CHECK,95086,PASTILHAS ELASTICAS,TRIDENT,CHEWING GUM
999418924,93628,AGUARDENTE DE FRUTOS,95790,AGUARDENTES,ENGENHO NOVO DA MADE,SPIRITS
999419099,92638,COMIDA HUMIDA P/GATO,95595,COMIDA HUMIDA ANIMAIS,GOURMET,ANIMAL FOOD
999419143,91228,OUTROS ARTIGOS BEBE,95732,OUT. ARTIGOS DE HIGIENE DO BEBE,CORINE FARME,OUT. BABY HYGIENE ITEMS
999419292,93902,QJO FRESCO BARRAR_LS,95819,QUEIJO FRESCO_LS,PHILADELPHIA,FRESH CHEESE
999419354,93301,BRONZEADORES S/ SOL,95703,SOLARES,NIVEA,SOLAR
999419384,94637,OUT PEIXE CG ATEND,95974,PEIXE CONGELADO ATENDIMENTO,SOURCING,FROZEN FISH SERVICE
999419426,93902,QJO FRESCO BARRAR_LS,95819,QUEIJO FRESCO_LS,PHILADELPHIA,FRESH CHEESE
999419429,93911,QUEIJO ITALIANO_LS,95820,QUEIJO ESTRANGEIRO_LS,KOLIOS,FOREIGN CHEESE
999419430,93716,REFRIG FRUTA C/GAS,95806,REFRIGERANTES FRUTA,FANTA,FRUIT SOFT DRINKS
999419484,90468,OLIVACEAS ESPECIA_BC,95845,CHARCUTARIA ESPECIALIDADES,CANTOLIVA,CHARCUTERIE SPECIALTIES
999419485,90468,OLIVACEAS ESPECIA_BC,95845,CHARCUTARIA ESPECIALIDADES,CANTOLIVA,CHARCUTERIE SPECIALTIES
999419630,90468,OLIVACEAS ESPECIA_BC,95845,CHARCUTARIA ESPECIALIDADES,CANTOLIVA,CHARCUTERIE SPECIALTIES
999419631,90468,OLIVACEAS ESPECIA_BC,95845,CHARCUTARIA ESPECIALIDADES,CANTOLIVA,CHARCUTERIE SPECIALTIES
999419645,90732,PAO MAFRA,95065,PAO REGIONAL,NO LABEL,REGIONAL BREAD
999420139,93786,CHOURIÇO CORR INT_L,95811,ENCHIDOS_LS,SICASAL,SAUSAGES
999420480,90764,LEVEDURA FRESCA,95075,LEVEDURA,NO LABEL,YEAST
999420549,94765,PAST ELASTICAS CHECK,95086,PASTILHAS ELASTICAS,TRIDENT,CHEWING GUM
999420627,94765,PAST ELASTICAS CHECK,95086,PASTILHAS ELASTICAS,TRIDENT,CHEWING GUM
999420628,94765,PAST ELASTICAS CHECK,95086,PASTILHAS ELASTICAS,TRIDENT,CHEWING GUM
999420820,90633,TOMATE RAMA,95927,TOMATE,PRIVATE LABEL,TOMATO
999420821,90632,TOMATE ALONGADO,95927,TOMATE,PRIVATE LABEL,TOMATO
999421156,93481,GEL BANHO PERFUMADO,95746,GEL BANHO,JOHNSON&JOHNSON,SHOWER GEL
999421163,93447,PENSO HIG ULTRA FINO,95737,PENSOS HIGIENICOS,EVAX,SANITARY TOWELS
999421165,95006,ARROZ EXT LONG/CAROL,96034,ARROZ,PRIVATE LABEL,RICE
999421243,94633,OUT MARISCO CG ATEND,95973,MARISCO CONGELADO ATENDIMENTO,NO LABEL,SEAFOOD FROZEN SERVICE
999421507,94711,OUT APERITIVOS EMBAL,95984,APERITIVOS EMBALADOS,PRIVATE LABEL,PACKED APPETIZERS
999421642,93299,PROTECT SOLAR ADULTO,95703,SOLARES,AMBRE SOLAIRE,SOLAR
999421645,93299,PROTECT SOLAR ADULTO,95703,SOLARES,AMBRE SOLAIRE,SOLAR
999421692,95016,OLEO ALIMENTAR,96035,OLEO,PRIVATE LABEL,OIL
999422137,93795,FARINHEIRAS_LS,95811,ENCHIDOS_LS,ESTRELA DA BEIRA,SAUSAGES
999422341,94037,PASTEL FOLH PEIXE CG,95870,PREPARADO CARNE E PEIXE CONGELADO,PRIVATE LABEL,PREPARED MEAT AND FROZEN FISH
999422503,93912,QUEIJO FRANCES_LS,95820,QUEIJO ESTRANGEIRO_LS,PRESIDENT,FOREIGN CHEESE
999422504,93911,QUEIJO ITALIANO_LS,95820,QUEIJO ESTRANGEIRO_LS,GALBANI,FOREIGN CHEESE
999422524,90668,BOLO BOLACHA,95964,BOLOS FESTIVOS,EXPORTAÇÃO,FESTIVE CAKES
999422862,93719,BEB COLA TRADICIONAL,95807,BEBIDA COLA,COCA COLA,COLA DRINK
999422931,90503,GEL BANHO HOMEM,95746,GEL BANHO,NIVEA,SHOWER GEL
999422932,93879,OVO REGULAR S,95831,OVOS REGULARES,PRIVATE LABEL,REGULAR EGGS
999423032,94775,AMENDOA CONF ESPEC,95994,SAZONAIS PASCOA,ALIANÇA,SEASONAL EASTER
